Key,Action,Timestamp
Key.cmd,Pressed,1.741005
Key.tab,Pressed,1.787845
Key.cmd,Released,1.839501
Key.tab,Released,1.895185
Key.cmd,Pressed,2.62532
Key.tab,Pressed,2.709146
Key.cmd,Released,2.792588
Key.tab,Released,2.833564
Key.esc,Pressed,3.091311
Key.esc,Released,3.202956
